35.9921,24851.9
324.606,20860.1
446.064,27033.3
1076.56,29262.3
1132.79,23623.8
1268.04,22981.7
1373.08,25958.8
1450.91,24130.9
1594.88,21587.2
1615.96,26528.0
2013.65,22002.7
2058.49,26534.4
2169.24,25158.5
2331.71,22681.3
2530.53,19175.7
2596.69,25777.0
2793.56,27000.2
3125.64,25396.8
3217.85,26336.1
3455.35,21009.8
28812.5,48219.2
28861.2,44649.8
29125.4,52256.7
29304.7,48977.1
29446.8,51130.7
29516.9,48089.7
29576.4,49187.9
29924.6,50691.3
30637.3,52897.1
30663.7,56266.3
30698.6,55958.8
30996.0,55458.1
31123.1,47229.4
31449.3,51266.5
31529.6,55066.7
31624.6,42676.9
31655.8,53539.8
31732.6,51235.5
31747.6,52867.0
32009.9,58398.5
57863.7,82127.0
58323.0,76985.9
58324.9,86139.7
58394.7,82659.1
58614.9,83916.8
58952.5,90905.5
59142.6,76423.0
59208.9,79987.1
59590.1,75879.7
59649.0,82627.6
59925.6,74992.8
60140.6,74743.5
60167.0,84674.8
60408.1,86994.4
60501.9,85505.6
60602.9,73668.8
60675.2,82821.0
60731.1,77916.0
60737.3,75099.4
61135.0,83887.2
