150.703,27712.0
476.923,19624.3
485.593,24901.8
877.479,24671.1
928.221,17504.7
1138.87,24255.4
1445.36,20949.0
1512.94,23050.6
1583.0,20433.8
1623.49,26078.0
1625.54,23924.5
1654.63,30900.0
2459.22,27338.2
2618.15,27456.8
2624.87,21910.5
2963.61,30661.4
2969.0,23028.1
3256.36,29938.0
3316.17,29045.9
3347.32,34179.9
29422.8,48267.0
29720.0,49349.5
29962.4,51827.1
30082.2,53166.8
30212.2,53453.9
30247.5,51117.5
30505.9,51164.4
30525.6,44079.7
30687.4,53886.0
31250.4,47567.6
31268.6,56819.5
31406.9,47489.5
31458.6,49485.8
31473.5,54137.1
31553.9,46627.3
31569.5,64806.6
31842.4,52976.3
31852.4,47729.8
31960.2,52934.8
32108.4,52527.7
57713.7,79560.6
57716.5,82742.0
57874.0,78522.2
58115.9,81442.2
58218.9,86907.2
58251.1,86954.5
58376.2,78085.8
58383.4,71460.0
58625.2,78705.9
58784.9,83711.2
58940.8,80974.1
59523.4,71835.9
59649.1,75708.5
59797.7,76180.4
59807.6,86167.4
60077.6,76046.5
60408.1,80372.9
61045.3,84494.3
61063.9,80400.0
61188.9,82887.2
