puBal,puSat
100.00,88.33
100.00,88.33
100.00,86.67
100.00,88.33
100.00,86.67
100.00,88.33
100.00,88.33
100.00,86.67
100.00,86.67
100.00,88.33
100.00,86.67
100.00,88.33
100.00,86.67
100.00,88.33
100.00,88.33
100.00,86.67
100.00,88.33
100.00,88.33
100.00,88.33
100.00,86.67
100.00,88.33
100.00,88.33
100.00,86.67
100.00,88.33
100.00,88.33
100.00,86.67
100.00,88.33
100.00,88.33
100.00,88.33
100.00,86.67
