msBal,msSat
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
0.97,0.94
