ppBal,ppSat
9.67,17.83
10.50,18.17
9.33,17.67
9.50,17.50
9.83,18.17
10.00,18.00
9.50,17.83
9.67,18.00
9.33,17.50
9.33,17.67
9.17,17.33
9.67,17.83
8.83,17.33
10.17,18.00
10.33,17.83
9.50,17.83
9.83,18.00
9.83,17.50
10.00,18.00
9.67,17.83
9.33,17.50
9.17,17.67
9.33,17.50
9.17,17.17
9.50,18.00
9.33,17.33
10.33,17.83
10.00,18.00
9.67,17.83
10.50,18.33
