puBal,puSat
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,80.67
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,80.67
100.00,80.67
100.00,80.67
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,81.33
100.00,80.67
100.00,80.67
100.00,81.33
100.00,80.67
100.00,81.33
100.00,81.33
100.00,81.33
100.00,80.67
