puBal,puSat
100.00,80.56
100.00,80.00
100.00,80.56
100.00,80.00
100.00,80.56
100.00,80.00
100.00,80.56
100.00,80.00
100.00,80.00
100.00,80.56
100.00,80.56
100.00,80.56
100.00,80.56
100.00,80.56
100.00,80.00
100.00,80.56
100.00,80.56
100.00,80.56
100.00,80.00
100.00,80.00
100.00,80.56
100.00,80.00
100.00,80.00
100.00,80.56
100.00,80.00
100.00,80.56
100.00,80.56
100.00,80.56
100.00,80.00
100.00,80.56
