puBal,puSat
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
100.00,91.11
