puBal,puSat
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
100.00,92.67
