puBal,puSat
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
100.00,95.00
