msBal,msSat
0.94,0.90
0.95,0.91
0.94,0.90
0.95,0.90
0.95,0.91
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.95,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.95,0.90
0.95,0.90
0.94,0.91
0.95,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
0.94,0.90
