puBal,puSat
100.00,98.89
100.00,97.78
100.00,97.78
100.00,98.89
100.00,98.89
100.00,98.89
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,98.89
100.00,98.89
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,98.89
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
100.00,97.78
