msBal,msSat
0.93,0.89
0.93,0.89
0.93,0.88
0.92,0.88
0.93,0.88
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
0.93,0.89
