puBal,puSat
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,84.44
100.00,85.56
100.00,86.67
100.00,84.44
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,84.44
100.00,86.67
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,85.56
100.00,84.44
100.00,85.56
100.00,85.56
