puBal,puSat
100.00,82.22
100.00,82.78
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.78
100.00,82.22
100.00,82.78
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
100.00,82.22
