puBal,puSat
100.00,83.33
100.00,83.33
100.00,83.33
100.00,83.33
100.00,83.33
100.00,82.67
100.00,82.67
100.00,83.33
100.00,83.33
100.00,83.33
100.00,82.67
100.00,83.33
100.00,83.33
100.00,83.33
100.00,82.67
100.00,83.33
100.00,83.33
100.00,83.33
100.00,82.67
100.00,83.33
100.00,83.33
100.00,83.33
100.00,82.67
100.00,82.67
100.00,83.33
100.00,83.33
100.00,83.33
100.00,83.33
100.00,83.33
100.00,82.67
