puBal,puSat
100.00,90.00
100.00,91.67
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,90.00
100.00,88.33
100.00,91.67
100.00,90.00
100.00,90.00
100.00,88.33
100.00,91.67
100.00,90.00
100.00,90.00
100.00,91.67
100.00,90.00
100.00,90.00
100.00,91.67
100.00,90.00
100.00,90.00
100.00,90.00
