msBal,msSat
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.97,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
0.96,0.93
