puBal,puSat
100.00,76.00
100.00,76.67
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,75.33
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
100.00,76.00
