msBal,msSat
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
1.00,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
