ppBal,ppSat
4.00,9.33
3.83,9.17
4.00,9.33
4.00,9.33
3.83,9.33
4.00,9.33
3.83,9.33
3.67,9.17
3.50,9.17
4.00,9.33
4.00,9.33
4.00,9.33
4.00,9.33
4.00,9.33
4.00,9.33
4.00,8.83
4.00,9.33
3.83,9.33
4.00,9.17
4.00,9.33
3.83,9.33
4.00,9.33
3.67,9.33
4.00,9.17
3.83,9.17
4.00,9.17
4.00,9.33
4.00,9.33
4.00,9.33
4.00,9.33
