msBal,msSat
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.96
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.96
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.97
0.99,0.96
0.99,0.97
0.99,0.97
