ppBal,ppSat
3.33,4.00
3.50,4.00
3.17,4.00
3.50,4.00
3.33,4.00
3.33,4.00
3.33,3.83
3.33,4.00
3.50,4.00
3.33,4.00
3.17,4.00
3.33,4.00
3.50,4.00
3.17,4.00
3.50,4.00
3.17,4.00
3.33,4.00
3.50,4.00
3.33,4.00
3.33,4.00
3.17,4.00
3.33,4.00
3.50,4.00
3.33,4.00
3.33,4.00
3.17,4.00
3.50,4.00
3.50,3.83
3.17,4.00
3.33,4.00
