113.712,21960.6
116.461,25142.0
136.301,29128.5
150.703,27712.0
274.043,20922.2
429.677,16171.0
476.923,19624.3
485.593,24901.8
515.877,23842.2
618.882,29307.2
622.818,19467.0
651.134,29354.5
693.278,18999.6
776.239,20485.8
783.408,13860.0
811.394,16780.8
877.479,24671.1
919.98,20549.5
928.221,17504.7
1025.25,21105.8
1095.12,29341.6
1138.87,24255.4
1162.39,23027.1
1184.88,26111.2
1282.16,24366.8
1340.81,23374.1
1412.2,24653.9
1445.36,20949.0
1447.52,22317.5
1512.94,23050.6
1558.75,19380.6
1583.0,20433.8
1623.49,26078.0
1625.54,23924.5
1654.63,30900.0
1705.93,22364.4
1725.57,15279.7
1887.44,25086.0
1923.42,14235.9
2049.08,18108.5
2197.73,18580.4
2207.56,28567.4
2450.44,18767.6
2459.22,27338.2
2468.57,28019.5
2477.61,18446.5
2606.86,18689.5
2618.15,27456.8
2624.87,21910.5
2658.62,20685.8
2673.47,25337.1
2753.91,17827.3
2769.54,36006.6
2808.14,22772.9
2963.61,30661.4
2969.0,23028.1
3042.4,24176.3
3052.38,18929.8
3081.54,26665.7
3160.22,24134.8
3256.36,29938.0
3308.41,23727.7
3316.17,29045.9
3347.32,34179.9
3445.35,26894.3
3463.92,22800.0
3588.95,25287.2
28882.3,53457.3
28962.5,55332.2
28972.7,55203.5
28987.4,56342.0
29026.4,46297.7
29030.7,45268.7
29063.9,47002.9
29142.9,56369.4
29300.1,47928.7
29303.9,61371.3
29306.7,47391.6
29323.5,55720.1
29339.0,56053.0
29374.6,48820.6
29375.9,55027.4
29378.8,52122.4
29484.3,52178.6
29527.3,48227.6
29703.5,53106.7
29967.3,52324.4
30069.7,55929.4
30170.4,55081.2
30188.1,46986.0
30213.8,52316.9
30220.4,45297.0
30273.3,45744.5
30315.5,52806.6
30318.6,52556.6
30321.2,53822.5
30341.7,49677.1
30390.7,48754.5
30445.1,52542.7
30456.8,54664.1
30561.6,50689.5
30568.5,47156.4
30597.0,52369.4
30763.7,58534.6
30814.1,55070.9
30904.2,47526.5
30953.9,53536.0
30967.0,50290.4
31155.7,46085.4
31216.3,43803.1
31234.0,61994.4
31256.5,57095.1
31259.5,53008.5
31291.0,51040.2
31372.2,52977.9
31373.4,44000.7
31383.0,46654.6
31457.2,48596.3
31492.4,46272.0
31531.1,56944.4
31588.8,53880.3
31615.7,53068.8
31620.7,55324.6
31671.3,58570.2
31697.0,52432.8
31719.3,58083.0
31787.2,58447.9
31908.0,57026.3
32002.2,47488.0
32021.9,54987.6
32179.1,49083.3
32311.9,58752.4
32346.6,55172.7
32362.1,54612.2
57628.9,76444.5
57823.4,78269.0
57835.2,80108.2
57846.4,76849.6
57856.2,81721.8
57873.8,72160.9
57924.2,76475.0
58006.6,81080.5
58007.8,80017.4
58024.1,80759.4
58050.9,88218.4
58171.9,77710.5
58223.2,79131.7
58224.4,88991.8
58348.1,90031.6
58368.1,77514.1
58464.5,81024.0
58528.8,82790.2
58641.0,82254.2
58667.5,75774.5
58736.2,80341.9
58764.2,79263.4
58775.9,83118.8
58810.7,78141.5
58819.7,81569.5
58866.2,79974.9
58917.4,72324.3
58944.0,84806.2
58960.5,84039.6
59008.9,84508.5
59051.2,78541.0
59150.7,83529.2
59279.4,82716.0
59290.5,84605.9
59331.2,77738.2
59429.2,79381.8
59468.7,75676.0
59470.7,82512.6
59551.6,76483.3
59555.4,83563.3
59564.7,83749.7
59640.1,82580.7
59758.6,81038.6
59904.9,77275.5
59984.0,78219.7
60045.7,82800.8
60055.2,86367.4
60068.7,80080.1
60085.4,78697.2
60177.3,75793.0
60202.6,85075.7
60287.2,77542.6
60310.2,82575.1
60312.3,77710.8
60324.2,93677.8
60376.1,84480.4
60512.5,85812.8
60514.8,86641.6
60709.4,82877.4
60722.2,86927.1
60797.0,81984.0
60837.0,73490.9
60913.4,81037.9
61019.0,84673.9
61045.0,86313.0
61170.9,79036.3
