puBal,puSat
100.00,95.00
100.00,98.33
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,93.33
100.00,98.33
100.00,98.33
100.00,98.33
100.00,96.67
100.00,98.33
100.00,95.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,95.00
100.00,100.00
100.00,100.00
100.00,95.00
100.00,98.33
100.00,98.33
100.00,100.00
100.00,100.00
100.00,100.00
100.00,96.67
100.00,100.00
