puBal,puSat
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,86.67
100.00,87.50
100.00,87.50
100.00,86.67
100.00,86.67
100.00,86.67
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,87.50
100.00,86.67
100.00,87.50
100.00,87.50
100.00,87.50
100.00,86.67
100.00,87.50
100.00,87.50
100.00,86.67
100.00,86.67
100.00,87.50
100.00,87.50
