puBal,puSat
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,83.89
100.00,84.44
100.00,84.44
100.00,83.89
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,83.89
100.00,84.44
100.00,84.44
100.00,84.44
100.00,84.44
100.00,83.89
100.00,84.44
100.00,83.89
100.00,84.44
100.00,84.44
100.00,83.89
100.00,83.89
