puBal,puSat
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,90.00
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,90.00
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,88.89
100.00,87.78
100.00,88.89
100.00,88.89
