puBal,puSat
100.00,85.33
100.00,85.33
100.00,86.00
100.00,86.00
100.00,85.33
100.00,85.33
100.00,85.33
100.00,85.33
100.00,85.33
100.00,86.00
100.00,85.33
100.00,86.00
100.00,86.00
100.00,86.00
100.00,85.33
100.00,86.00
100.00,85.33
100.00,85.33
100.00,85.33
100.00,85.33
100.00,86.00
100.00,85.33
100.00,85.33
100.00,85.33
100.00,86.00
100.00,85.33
100.00,85.33
100.00,86.00
100.00,85.33
100.00,85.33
