msBal,msSat
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.95
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.95
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
0.98,0.94
