msBal,msSat
0.96,0.92
0.96,0.92
0.95,0.92
0.95,0.92
0.95,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.95,0.92
0.96,0.92
0.96,0.92
0.95,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.96,0.92
0.95,0.92
0.96,0.92
0.96,0.92
0.95,0.92
0.95,0.92
0.95,0.92
0.95,0.92
